CUSTOM_ID,SR_ID
ID-002284,AA00000012162
ID-004690,AA00000012161
ID-004690,AA00000012160
ID-002620,AA00000012159
ID-002620,AA00000012158
ID-002620,AA00000012157
ID-002620,AA00000012156
ID-002620,AA00000012155
ID-002620,AA00000012154
ID-003577,AA00000012153
ID-003577,AA00000012152
ID-003577,AA00000012151
ID-003577,AA00000012150
ID-001458,AA00000012149
ID-001458,AA00000012148
ID-001458,AA00000012147
ID-001782,AA00000012146
ID-001782,AA00000012145
ID-004743,AA00000012144
ID-004743,AA00000012143
ID-001494,AA00000012142
ID-001494,AA00000012141
ID-001494,AA00000012140
ID-001620,AA00000012139
ID-001620,AA00000012138
ID-000413,AA00000012137
ID-000413,AA00000012136
ID-000413,AA00000012135
ID-000413,AA00000012134
ID-000413,AA00000012133
ID-000413,AA00000012132
ID-000413,AA00000012131
ID-000413,AA00000012130
ID-000413,AA00000012129
ID-004488,AA00000012128
ID-004488,AA00000012127
ID-004682,AA00000012126
ID-004682,AA00000012125
ID-003426,AA00000012124
ID-003426,AA00000012123
ID-003426,AA00000012122
ID-001849,AA00000012121
ID-001849,AA00000012120
ID-002790,AA00000012119
ID-002790,AA00000012118
ID-002790,AA00000012117
ID-002790,AA00000012116
ID-002790,AA00000012115
ID-001253,AA00000012114
ID-001253,AA00000012113
ID-001253,AA00000012112
ID-001253,AA00000012111
ID-001253,AA00000012110
ID-001253,AA00000012109
ID-001253,AA00000012108
ID-001253,AA00000012107
ID-001253,AA00000012106
ID-001253,AA00000012105
ID-001253,AA00000012104
ID-003338,AA00000012103
ID-003338,AA00000012102
ID-003338,AA00000012101
ID-003338,AA00000012100
ID-003338,AA00000012099
ID-003338,AA00000012098
ID-002919,AA00000012097
ID-004077,AA00000012096
ID-004077,AA00000012095
ID-004077,AA00000012094
ID-004077,AA00000012093
ID-004858,AA00000012092
ID-003067,AA00000012091
ID-003067,AA00000012090
ID-003067,AA00000012089
ID-003067,AA00000012088
ID-003067,AA00000012087
ID-003067,AA00000012086
ID-003067,AA00000012085
ID-003863,AA00000012084
ID-003863,AA00000012083
ID-003863,AA00000012082
ID-003863,AA00000012081
ID-003440,AA00000012080
ID-003440,AA00000012079
ID-003440,AA00000012078
ID-003440,AA00000012077
ID-000662,AA00000012076
ID-000662,AA00000012075
ID-001275,AA00000012074
ID-001275,AA00000012073
ID-001275,AA00000012072
ID-003737,AA00000012071
ID-005466,AA00000012070
ID-003295,AA00000012069
ID-003295,AA00000012068
ID-003295,AA00000012067
ID-003295,AA00000012066
ID-003295,AA00000012065
ID-005366,AA00000012064
ID-004856,AA00000012063
ID-005868,AA00000012062
ID-001769,AA00000012061
ID-001769,AA00000012060
ID-001769,AA00000012059
ID-004212,AA00000012058
ID-004212,AA00000012057
ID-004212,AA00000012056
ID-004212,AA00000012055
ID-002257,AA00000012054
ID-002257,AA00000012053
ID-002257,AA00000012052
ID-003570,AA00000012051
ID-003570,AA00000012050
ID-003570,AA00000012049
ID-003570,AA00000012048
ID-003570,AA00000012047
ID-003570,AA00000012046
ID-003570,AA00000012045
ID-003360,AA00000012044
ID-003360,AA00000012043
ID-003360,AA00000012042
ID-005045,AA00000012041
ID-000983,AA00000012040
ID-000983,AA00000012039
ID-000983,AA00000012038
ID-000983,AA00000012037
ID-000983,AA00000012036
ID-000983,AA00000012035
ID-005494,AA00000012034
ID-002425,AA00000012033
ID-002425,AA00000012032
ID-002779,AA00000012031
ID-002779,AA00000012030
ID-002779,AA00000012029
ID-002779,AA00000012028
ID-002779,AA00000012027
ID-002779,AA00000012026
ID-004532,AA00000012025
ID-004532,AA00000012024
ID-004532,AA00000012023
ID-000477,AA00000012022
ID-000477,AA00000012021
ID-000477,AA00000012020
ID-000477,AA00000012019
ID-000477,AA00000012018
ID-000477,AA00000012017
ID-000477,AA00000012016
ID-000477,AA00000012015
ID-000477,AA00000012014
ID-000477,AA00000012013
ID-000477,AA00000012012
ID-000477,AA00000012011
ID-000477,AA00000012010
ID-000477,AA00000012009
ID-000477,AA00000012008
ID-000477,AA00000012007
ID-000477,AA00000012006
ID-000477,AA00000012005
ID-000477,AA00000012004
ID-000477,AA00000012003
ID-000477,AA00000012002
ID-000477,AA00000012001
ID-000477,AA00000012000
ID-000477,AA00000011999
ID-000477,AA00000011998
ID-000477,AA00000011997
ID-000477,AA00000011996
ID-000477,AA00000011995
ID-000477,AA00000011994
ID-000477,AA00000011993
ID-000477,AA00000011992
ID-000477,AA00000011991
ID-000477,AA00000011990
ID-000477,AA00000011989
ID-000477,AA00000011988
ID-000477,AA00000011987
ID-000477,AA00000011986
ID-000477,AA00000011985
ID-000477,AA00000011984
ID-000477,AA00000011983
ID-002962,AA00000011982
ID-002962,AA00000011981
ID-000913,AA00000011980
ID-000913,AA00000011979
ID-000913,AA00000011978
ID-000913,AA00000011977
ID-000499,AA00000011976
ID-000499,AA00000011975
ID-000499,AA00000011974
ID-000499,AA00000011973
ID-000499,AA00000011972
ID-000499,AA00000011971
ID-000499,AA00000011970
ID-000499,AA00000011969
ID-000499,AA00000011968
ID-000499,AA00000011967
ID-000499,AA00000011966
ID-000499,AA00000011965
ID-000499,AA00000011964
ID-000499,AA00000011963
ID-000499,AA00000011962
ID-000499,AA00000011961
ID-000499,AA00000011960
ID-000499,AA00000011959
ID-000499,AA00000011958
ID-000499,AA00000011957
ID-000499,AA00000011956
ID-000499,AA00000011955
ID-000499,AA00000011954
ID-000499,AA00000011953
ID-005408,AA00000011952
ID-005495,AA00000011951
ID-003267,AA00000011950
ID-003267,AA00000011949
ID-003267,AA00000011948
ID-003267,AA00000011947
ID-003267,AA00000011946
ID-003267,AA00000011945
ID-003267,AA00000011944
ID-003267,AA00000011943
ID-003267,AA00000011942
ID-003267,AA00000011941
ID-003267,AA00000011940
ID-003267,AA00000011939
ID-003267,AA00000011938
ID-003267,AA00000011937
ID-005534,AA00000011936
ID-002203,AA00000011935
ID-001338,AA00000011934
ID-001338,AA00000011933
ID-001338,AA00000011932
ID-001338,AA00000011931
ID-001338,AA00000011930
ID-001338,AA00000011929
ID-004458,AA00000011928
ID-004458,AA00000011927
ID-002494,AA00000011926
ID-004648,AA00000011925
ID-003639,AA00000011924
ID-003639,AA00000011923
ID-003639,AA00000011922
ID-001966,AA00000011921
ID-001966,AA00000011920
ID-005163,AA00000011919
ID-005163,AA00000011918
ID-002085,AA00000011917
ID-002085,AA00000011916
ID-003057,AA00000011915
ID-003057,AA00000011914
ID-003057,AA00000011913
ID-002694,AA00000011912
ID-002694,AA00000011911
ID-002584,AA00000011910
ID-000932,AA00000011909
ID-000932,AA00000011908
ID-005855,AA00000011907
ID-002593,AA00000011906
ID-002496,AA00000011905
ID-002496,AA00000011904
ID-002496,AA00000011903
ID-002496,AA00000011902
ID-005961,AA00000011901
ID-001351,AA00000011900
ID-002916,AA00000011899
ID-002916,AA00000011898
ID-002916,AA00000011897
ID-002916,AA00000011896
ID-002916,AA00000011895
ID-002916,AA00000011894
ID-005973,AA00000011893
ID-005445,AA00000011892
ID-002458,AA00000011891
ID-002458,AA00000011890
ID-001192,AA00000011889
ID-001192,AA00000011888
ID-005887,AA00000011887
ID-002802,AA00000011886
ID-002802,AA00000011885
ID-002267,AA00000011884
ID-002267,AA00000011883
ID-002267,AA00000011882
ID-003813,AA00000011881
ID-003813,AA00000011880
ID-004693,AA00000011879
ID-004693,AA00000011878
ID-001360,AA00000011877
ID-003618,AA00000011876
ID-003618,AA00000011875
ID-003618,AA00000011874
ID-003618,AA00000011873
ID-003618,AA00000011872
ID-003618,AA00000011871
ID-003618,AA00000011870
ID-003618,AA00000011869
ID-003618,AA00000011868
ID-003618,AA00000011867
ID-003618,AA00000011866
ID-003618,AA00000011865
ID-003618,AA00000011864
ID-003618,AA00000011863
ID-002611,AA00000011862
ID-002611,AA00000011861
ID-006006,AA00000011860
ID-002049,AA00000011859
ID-000196,AA00000011858
ID-000196,AA00000011857
ID-000196,AA00000011856
ID-000196,AA00000011855
ID-000196,AA00000011854
ID-000196,AA00000011853
ID-000196,AA00000011852
ID-000196,AA00000011851
ID-000185,AA00000011850
ID-000185,AA00000011849
ID-000185,AA00000011848
ID-000185,AA00000011847
ID-000185,AA00000011846
ID-000185,AA00000011845
ID-000185,AA00000011844
ID-006034,AA00000011843
ID-000185,AA00000011843
ID-005995,AA00000011842
ID-000893,AA00000011841
ID-000893,AA00000011840
ID-000893,AA00000011839
ID-000893,AA00000011838
ID-000893,AA00000011837
ID-000893,AA00000011836
ID-000893,AA00000011835
ID-000893,AA00000011834
ID-000893,AA00000011833
ID-000893,AA00000011832
ID-000893,AA00000011831
ID-000893,AA00000011830
ID-000893,AA00000011829
ID-000893,AA00000011828
ID-000893,AA00000011827
ID-000893,AA00000011826
ID-000893,AA00000011825
ID-000893,AA00000011824
ID-000893,AA00000011823
ID-000893,AA00000011822
ID-000893,AA00000011821
ID-000893,AA00000011820
ID-000893,AA00000011819
ID-000893,AA00000011818
ID-000893,AA00000011817
ID-005904,AA00000011816
ID-000365,AA00000011815
ID-000365,AA00000011814
ID-000365,AA00000011813
ID-000365,AA00000011812
ID-004895,AA00000011811
ID-001229,AA00000011810
ID-001229,AA00000011809
ID-001229,AA00000011808
ID-001229,AA00000011807
ID-001229,AA00000011806
ID-001229,AA00000011805
ID-001229,AA00000011804
ID-001229,AA00000011803
ID-001229,AA00000011802
ID-001229,AA00000011801
ID-000896,AA00000011800
ID-000896,AA00000011799
ID-005678,AA00000011798
ID-001271,AA00000011797
ID-005535,AA00000011796
ID-001884,AA00000011795
ID-001884,AA00000011794
ID-001884,AA00000011793
ID-003347,AA00000011792
ID-003347,AA00000011791
ID-003347,AA00000011790
ID-002929,AA00000011789
ID-002929,AA00000011788
ID-002929,AA00000011787
ID-002929,AA00000011786
ID-002929,AA00000011785
ID-002929,AA00000011784
ID-002929,AA00000011783
ID-002929,AA00000011782
ID-002929,AA00000011781
ID-002929,AA00000011780
ID-002059,AA00000011779
ID-002059,AA00000011778
ID-003014,AA00000011777
ID-003014,AA00000011776
ID-003014,AA00000011775
ID-003014,AA00000011774
ID-003014,AA00000011773
ID-003014,AA00000011772
ID-003014,AA00000011771
ID-003014,AA00000011770
ID-004825,AA00000011769
ID-004825,AA00000011768
ID-003136,AA00000011767
ID-003136,AA00000011766
ID-003136,AA00000011765
ID-003136,AA00000011764
ID-003136,AA00000011763
ID-004644,AA00000011762
ID-002265,AA00000011761
ID-005444,AA00000011760
ID-003311,AA00000011759
ID-003311,AA00000011758
ID-003260,AA00000011757
ID-003260,AA00000011756
ID-003260,AA00000011755
ID-004460,AA00000011754
ID-004460,AA00000011753
ID-004460,AA00000011752
ID-004460,AA00000011751
ID-001952,AA00000011750
ID-001952,AA00000011749
ID-001952,AA00000011748
ID-003355,AA00000011747
ID-003355,AA00000011746
ID-003355,AA00000011745
ID-005877,AA00000011744
ID-004089,AA00000011743
ID-004089,AA00000011742
ID-004089,AA00000011741
ID-004089,AA00000011740
ID-004089,AA00000011739
ID-004089,AA00000011738
ID-004089,AA00000011737
ID-001889,AA00000011736
ID-001889,AA00000011735
ID-002807,AA00000011734
ID-002807,AA00000011733
ID-002807,AA00000011732
ID-001490,AA00000011731
ID-001490,AA00000011730
ID-001490,AA00000011729
ID-001490,AA00000011728
ID-000883,AA00000011727
ID-000883,AA00000011726
ID-000883,AA00000011725
ID-002795,AA00000011724
ID-002795,AA00000011723
ID-001199,AA00000011722
ID-001199,AA00000011721
ID-005609,AA00000011720
ID-004068,AA00000011719
ID-005046,AA00000011718
ID-005046,AA00000011717
ID-003998,AA00000011716
ID-003998,AA00000011715
ID-003998,AA00000011714
ID-000976,AA00000011713
ID-000976,AA00000011712
ID-000976,AA00000011711
ID-000976,AA00000011710
ID-002850,AA00000011709
ID-005917,AA00000011708
ID-003815,AA00000011707
ID-003815,AA00000011706
ID-000868,AA00000011705
ID-000868,AA00000011704
ID-001380,AA00000011703
ID-001380,AA00000011702
ID-001312,AA00000011701
ID-001312,AA00000011700
ID-001312,AA00000011699
ID-001944,AA00000011698
ID-001944,AA00000011697
ID-001944,AA00000011696
ID-005967,AA00000011695
ID-000830,AA00000011694
ID-000830,AA00000011693
ID-001072,AA00000011692
ID-001072,AA00000011691
ID-001072,AA00000011690
ID-001072,AA00000011689
ID-001072,AA00000011688
ID-001072,AA00000011687
ID-001072,AA00000011686
ID-001776,AA00000011685
ID-001744,AA00000011684
ID-002543,AA00000011683
ID-002543,AA00000011682
ID-002543,AA00000011681
ID-002543,AA00000011680
ID-002974,AA00000011679
ID-002974,AA00000011678
ID-002974,AA00000011677
ID-002974,AA00000011676
ID-003575,AA00000011675
ID-003575,AA00000011674
ID-005646,AA00000011673
ID-001099,AA00000011672
ID-001099,AA00000011671
ID-003886,AA00000011670
ID-003886,AA00000011669
ID-003886,AA00000011668
ID-003886,AA00000011667
ID-003886,AA00000011666
ID-003886,AA00000011665
ID-003886,AA00000011664
ID-003886,AA00000011663
ID-003886,AA00000011662
ID-003886,AA00000011661
ID-003886,AA00000011660
ID-004403,AA00000011659
ID-004403,AA00000011658
ID-000409,AA00000011657
ID-000409,AA00000011656
ID-000409,AA00000011655
ID-000409,AA00000011654
ID-002602,AA00000011653
ID-002602,AA00000011652
ID-002602,AA00000011651
ID-002602,AA00000011650
ID-004439,AA00000011649
ID-003313,AA00000011648
ID-003313,AA00000011647
ID-001303,AA00000011646
ID-001303,AA00000011645
ID-001303,AA00000011644
ID-001303,AA00000011643
ID-001303,AA00000011642
ID-001303,AA00000011641
ID-001303,AA00000011640
ID-001303,AA00000011639
ID-001303,AA00000011638
ID-001303,AA00000011637
ID-001303,AA00000011636
ID-001303,AA00000011635
ID-002450,AA00000011634
ID-002450,AA00000011633
ID-002450,AA00000011632
ID-002450,AA00000011631
ID-002450,AA00000011630
ID-002450,AA00000011629
ID-002450,AA00000011628
ID-002450,AA00000011627
ID-002450,AA00000011626
ID-002450,AA00000011625
ID-002450,AA00000011624
ID-004381,AA00000011623
ID-004381,AA00000011622
ID-004381,AA00000011621
ID-004381,AA00000011620
ID-004381,AA00000011619
ID-003946,AA00000011618
ID-003946,AA00000011617
ID-001647,AA00000011616
ID-001181,AA00000011615
ID-001181,AA00000011614
ID-001181,AA00000011613
ID-001181,AA00000011612
ID-001181,AA00000011611
ID-001181,AA00000011610
ID-001181,AA00000011609
ID-001181,AA00000011608
ID-004767,AA00000011607
ID-004767,AA00000011606
ID-005315,AA00000011605
ID-005315,AA00000011604
ID-001462,AA00000011603
ID-001462,AA00000011602
ID-001462,AA00000011601
ID-004143,AA00000011600
ID-004143,AA00000011599
ID-002783,AA00000011598
ID-002783,AA00000011597
ID-002711,AA00000011596
ID-002711,AA00000011595
ID-002711,AA00000011594
ID-002711,AA00000011593
ID-002711,AA00000011592
ID-002711,AA00000011591
ID-002628,AA00000011590
ID-002628,AA00000011589
ID-001147,AA00000011588
ID-001147,AA00000011587
ID-001147,AA00000011586
ID-001147,AA00000011585
ID-001147,AA00000011584
ID-001147,AA00000011583
ID-001147,AA00000011582
ID-001346,AA00000011581
ID-001346,AA00000011580
ID-001675,AA00000011579
ID-001675,AA00000011578
ID-003309,AA00000011577
ID-006028,AA00000011576
ID-006028,AA00000011575
ID-001533,AA00000011574
ID-001533,AA00000011573
ID-001533,AA00000011572
ID-001533,AA00000011571
ID-001533,AA00000011570
ID-002812,AA00000011569
ID-002812,AA00000011568
ID-002812,AA00000011567
ID-005693,AA00000011566
ID-000696,AA00000011565
ID-004647,AA00000011564
ID-004647,AA00000011563
ID-004647,AA00000011562
ID-001754,AA00000011561
ID-001754,AA00000011560
ID-001754,AA00000011559
ID-001754,AA00000011558
ID-001754,AA00000011557
ID-003157,AA00000011556
ID-003157,AA00000011555
ID-001098,AA00000011554
ID-001098,AA00000011553
ID-001965,AA00000011552
ID-001965,AA00000011551
ID-001965,AA00000011550
ID-003445,AA00000011549
ID-003445,AA00000011548
ID-003445,AA00000011547
ID-002481,AA00000011546
ID-002481,AA00000011545
ID-002481,AA00000011544
ID-005627,AA00000011543
ID-004759,AA00000011542
ID-004759,AA00000011541
ID-004759,AA00000011540
ID-004549,AA00000011539
ID-004549,AA00000011538
ID-004549,AA00000011537
ID-003202,AA00000011536
ID-003202,AA00000011535
ID-003202,AA00000011534
ID-003202,AA00000011533
ID-003202,AA00000011532
ID-003202,AA00000011531
ID-004268,AA00000011530
ID-004268,AA00000011529
ID-004268,AA00000011528
ID-003561,AA00000011527
ID-003561,AA00000011526
ID-003561,AA00000011525
ID-004277,AA00000011524
ID-004277,AA00000011523
ID-002656,AA00000011522
ID-002656,AA00000011521
ID-005420,AA00000011520
ID-004623,AA00000011519
ID-004623,AA00000011518
ID-004623,AA00000011517
ID-004623,AA00000011516
ID-004623,AA00000011515
ID-004623,AA00000011514
ID-004623,AA00000011513
ID-004623,AA00000011512
ID-003399,AA00000011511
ID-003399,AA00000011510
ID-003399,AA00000011509
ID-000485,AA00000011508
ID-000485,AA00000011507
ID-000485,AA00000011506
ID-000485,AA00000011505
ID-000485,AA00000011504
ID-000485,AA00000011503
ID-000485,AA00000011502
ID-000485,AA00000011501
ID-000485,AA00000011500
ID-000485,AA00000011499
ID-000485,AA00000011498
ID-000485,AA00000011497
ID-000485,AA00000011496
ID-000485,AA00000011495
ID-000485,AA00000011494
ID-000485,AA00000011493
ID-000485,AA00000011492
ID-000485,AA00000011491
ID-000485,AA00000011490
ID-000485,AA00000011489
ID-000485,AA00000011488
ID-000485,AA00000011487
ID-000485,AA00000011486
ID-000485,AA00000011485
ID-000485,AA00000011484
ID-000485,AA00000011483
ID-000485,AA00000011482
ID-000485,AA00000011481
ID-000485,AA00000011480
ID-005730,AA00000011479
ID-002226,AA00000011478
ID-002226,AA00000011477
ID-002226,AA00000011476
ID-001491,AA00000011475
ID-000354,AA00000011474
ID-000354,AA00000011473
ID-005531,AA00000011472
ID-005531,AA00000011471
ID-005054,AA00000011470
ID-005054,AA00000011469
ID-004770,AA00000011468
ID-004770,AA00000011467
ID-003519,AA00000011466
ID-001793,AA00000011465
ID-001793,AA00000011464
ID-001793,AA00000011463
ID-001793,AA00000011462
ID-001793,AA00000011461
ID-001793,AA00000011460
ID-004484,AA00000011459
ID-004484,AA00000011458
ID-002774,AA00000011457
ID-002774,AA00000011456
ID-000042,AA00000011455
ID-000042,AA00000011454
ID-000042,AA00000011453
ID-000042,AA00000011452
ID-000042,AA00000011451
ID-000042,AA00000011450
ID-000042,AA00000011449
ID-000042,AA00000011448
ID-004448,AA00000011447
ID-004448,AA00000011446
ID-004448,AA00000011445
ID-000925,AA00000011444
ID-000925,AA00000011443
ID-000925,AA00000011442
ID-000348,AA00000011441
ID-000348,AA00000011440
ID-000348,AA00000011439
ID-000348,AA00000011438
ID-000348,AA00000011437
ID-000348,AA00000011436
ID-000348,AA00000011435
ID-000348,AA00000011434
ID-000348,AA00000011433
ID-000348,AA00000011432
ID-000348,AA00000011431
ID-000348,AA00000011430
ID-000348,AA00000011429
ID-000348,AA00000011428
ID-005836,AA00000011427
ID-005269,AA00000011426
ID-005269,AA00000011425
ID-004119,AA00000011424
ID-004119,AA00000011423
ID-002520,AA00000011422
ID-002520,AA00000011421
ID-002520,AA00000011420
ID-002520,AA00000011419
ID-002520,AA00000011418
ID-002520,AA00000011417
ID-002520,AA00000011416
ID-002520,AA00000011415
ID-002520,AA00000011414
ID-002520,AA00000011413
ID-002520,AA00000011412
ID-002520,AA00000011411
ID-002520,AA00000011410
ID-002520,AA00000011409
ID-000860,AA00000011408
ID-000860,AA00000011407
ID-003741,AA00000011406
ID-004557,AA00000011405
ID-004557,AA00000011404
ID-003790,AA00000011403
ID-003790,AA00000011402
ID-003062,AA00000011401
ID-005797,AA00000011400
ID-004405,AA00000011399
ID-004405,AA00000011398
ID-004405,AA00000011397
ID-004278,AA00000011396
ID-004278,AA00000011395
ID-004278,AA00000011394
ID-004278,AA00000011393
ID-004278,AA00000011392
ID-004278,AA00000011391
ID-002727,AA00000011390
ID-002727,AA00000011389
ID-002511,AA00000011388
ID-002511,AA00000011387
ID-002511,AA00000011386
ID-002511,AA00000011385
ID-002511,AA00000011384
ID-002511,AA00000011383
ID-004348,AA00000011382
ID-005803,AA00000011381
ID-004459,AA00000011380
ID-004459,AA00000011379
ID-004459,AA00000011378
ID-004459,AA00000011377
ID-004459,AA00000011376
ID-005881,AA00000011375
ID-005114,AA00000011374
ID-004220,AA00000011373
ID-004220,AA00000011372
ID-004220,AA00000011371
ID-004220,AA00000011370
ID-002717,AA00000011369
ID-002717,AA00000011368
ID-002717,AA00000011367
ID-002717,AA00000011366
ID-002717,AA00000011365
ID-002717,AA00000011364
